agents,kmax,percent,ratio,profit,distance
2,1,80,0.60,140,299290.94
2,1,80,0.60,155,300328.29
2,1,80,0.60,170,310459.46
2,1,80,0.60,185,318866.84
2,1,80,0.60,200,343115.89
2,1,80,0.60,215,444415.18
2,1,80,0.60,230,608723.54
2,1,80,0.60,245,631085.49
2,1,80,0.60,260,634688.40
2,1,80,0.60,275,716484.14
2,1,80,0.60,290,843433.38
2,1,80,0.70,5,60971.98
2,1,80,0.70,20,61626.09
2,1,80,0.70,35,86490.06
2,1,80,0.70,50,157459.43
2,1,80,0.70,65,168247.75
2,1,80,0.70,80,183585.82
2,1,80,0.70,95,208585.53
2,1,80,0.70,110,221261.34
2,1,80,0.70,125,256085.08
2,1,80,0.70,140,298348.11
2,1,80,0.70,155,299562.05
2,1,80,0.70,170,310675.91
2,1,80,0.70,185,323210.20
2,1,80,0.70,200,342205.85
2,1,80,0.70,215,445507.33
2,1,80,0.70,230,615599.18
2,1,80,0.70,245,626323.85
2,1,80,0.70,260,634996.40
2,1,80,0.70,275,730734.67
2,1,80,0.70,290,806401.85
2,1,80,0.80,5,60971.98
2,1,80,0.80,20,61626.09
2,1,80,0.80,35,86490.06
2,1,80,0.80,50,157459.43
2,1,80,0.80,65,168247.75
2,1,80,0.80,80,183655.18
2,1,80,0.80,95,206728.21
2,1,80,0.80,110,221290.64
2,1,80,0.80,125,251486.32
2,1,80,0.80,140,299493.58
2,1,80,0.80,155,300790.57
2,1,80,0.80,170,308519.04
2,1,80,0.80,185,321294.83
2,1,80,0.80,200,337120.14
2,1,80,0.80,215,449446.05
2,1,80,0.80,230,608992.52
2,1,80,0.80,245,623660.15
2,1,80,0.80,260,628375.39
2,1,80,0.80,275,709711.26
2,1,80,0.80,290,766608.45
2,1,80,0.90,5,60971.98
2,1,80,0.90,20,61626.09
2,1,80,0.90,35,86490.06
2,1,80,0.90,50,157459.43
2,1,80,0.90,65,168247.75
2,1,80,0.90,80,183655.18
2,1,80,0.90,95,206728.21
2,1,80,0.90,110,221290.64
2,1,80,0.90,125,251486.32
2,1,80,0.90,140,299404.51
2,1,80,0.90,155,300792.23
2,1,80,0.90,170,312142.86
2,1,80,0.90,185,321180.37
2,1,80,0.90,200,336956.60
2,1,80,0.90,215,428612.79
2,1,80,0.90,230,606071.86
2,1,80,0.90,245,612166.50
2,1,80,0.90,260,626288.34
2,1,80,0.90,275,710882.02
2,1,80,0.90,290,799433.73
2,1,80,1.00,5,60971.98
2,1,80,1.00,20,61626.09
2,1,80,1.00,35,86490.06
2,1,80,1.00,50,157432.83
2,1,80,1.00,65,168218.61
2,1,80,1.00,80,183197.08
2,1,80,1.00,95,207286.18
2,1,80,1.00,110,224723.21
2,1,80,1.00,125,239066.64
2,1,80,1.00,140,299123.83
2,1,80,1.00,155,302172.77
2,1,80,1.00,170,307697.86
2,1,80,1.00,185,323170.12
2,1,80,1.00,200,353794.46
2,1,80,1.00,215,448827.57
2,1,80,1.00,230,612330.55
2,1,80,1.00,245,618919.94
2,1,80,1.00,260,623405.56
2,1,80,1.00,275,692433.02
2,1,80,1.00,290,748052.98
2,1,90,0.10,5,60971.98
2,1,90,0.10,20,61626.09
2,1,90,0.10,35,86490.06
2,1,90,0.10,50,157461.63
2,1,90,0.10,65,168247.41
2,1,90,0.10,80,184598.34
2,1,90,0.10,95,208335.73
2,1,90,0.10,110,222412.52
2,1,90,0.10,125,253165.88
2,1,90,0.10,140,300071.45
2,1,90,0.10,155,300631.99
2,1,90,0.10,170,310028.06
2,1,90,0.10,185,326606.12
2,1,90,0.10,200,346438.04
2,1,90,0.10,215,426602.75
2,1,90,0.10,230,613375.36
2,1,90,0.10,245,627091.66
2,1,90,0.10,260,642041.53
2,1,90,0.10,275,749341.31
2,1,90,0.10,290,873629.50
2,1,90,0.20,5,60971.98
2,1,90,0.20,20,61626.09
2,1,90,0.20,35,86490.06
2,1,90,0.20,50,157461.63
2,1,90,0.20,65,168247.41
2,1,90,0.20,80,184598.34
2,1,90,0.20,95,208356.33
2,1,90,0.20,110,222332.02
2,1,90,0.20,125,257805.75
2,1,90,0.20,140,300287.03
2,1,90,0.20,155,300797.09
2,1,90,0.20,170,306314.61
2,1,90,0.20,185,322808.78
2,1,90,0.20,200,342725.82
2,1,90,0.20,215,422619.92
2,1,90,0.20,230,617425.66
2,1,90,0.20,245,628011.58
2,1,90,0.20,260,640685.60
2,1,90,0.20,275,745828.01
2,1,90,0.20,290,860698.93
2,1,90,0.30,5,60971.98
2,1,90,0.30,20,61626.09
2,1,90,0.30,35,86490.06
2,1,90,0.30,50,157461.63
2,1,90,0.30,65,168247.41
2,1,90,0.30,80,184598.34
2,1,90,0.30,95,208356.33
2,1,90,0.30,110,222337.22
2,1,90,0.30,125,247188.97
2,1,90,0.30,140,300179.73
2,1,90,0.30,155,300929.69
2,1,90,0.30,170,306387.27
2,1,90,0.30,185,323821.54
2,1,90,0.30,200,342891.91
2,1,90,0.30,215,437398.11
2,1,90,0.30,230,624471.66
2,1,90,0.30,245,631391.33
2,1,90,0.30,260,639610.85
2,1,90,0.30,275,741300.78
2,1,90,0.30,290,873464.62
2,1,90,0.40,5,60971.98
2,1,90,0.40,20,61626.09
2,1,90,0.40,35,86490.06
2,1,90,0.40,50,157461.63
2,1,90,0.40,65,168247.41
2,1,90,0.40,80,184646.51
2,1,90,0.40,95,208383.90
2,1,90,0.40,110,221050.12
2,1,90,0.40,125,247239.90
2,1,90,0.40,140,299929.69
2,1,90,0.40,155,300956.53
2,1,90,0.40,170,311829.40
2,1,90,0.40,185,326886.65
2,1,90,0.40,200,344743.28
2,1,90,0.40,215,441937.23
2,1,90,0.40,230,623143.53
2,1,90,0.40,245,630003.57
2,1,90,0.40,260,638348.66
2,1,90,0.40,275,717289.23
2,1,90,0.40,290,848119.04
2,1,90,0.50,5,60971.98
2,1,90,0.50,20,61626.09
2,1,90,0.50,35,86490.06
2,1,90,0.50,50,157459.43
2,1,90,0.50,65,168247.75
2,1,90,0.50,80,184126.04
2,1,90,0.50,95,208416.32
2,1,90,0.50,110,221631.09
2,1,90,0.50,125,247357.40
2,1,90,0.50,140,300193.81
2,1,90,0.50,155,301218.46
2,1,90,0.50,170,311230.06
2,1,90,0.50,185,325724.56
2,1,90,0.50,200,342833.88
2,1,90,0.50,215,443113.25
2,1,90,0.50,230,619137.36
2,1,90,0.50,245,628859.36
2,1,90,0.50,260,640393.26
2,1,90,0.50,275,725042.55
2,1,90,0.50,290,824131.18
2,1,90,0.60,5,60971.98
2,1,90,0.60,20,61626.09
2,1,90,0.60,35,86490.06
2,1,90,0.60,50,157459.43
2,1,90,0.60,65,168247.75
2,1,90,0.60,80,184126.04
2,1,90,0.60,95,208416.32
2,1,90,0.60,110,221631.09
2,1,90,0.60,125,256794.85
2,1,90,0.60,140,300631.63
2,1,90,0.60,155,301656.28
2,1,90,0.60,170,311813.02
2,1,90,0.60,185,326259.52
2,1,90,0.60,200,343389.16
2,1,90,0.60,215,460502.09
2,1,90,0.60,230,620343.48
2,1,90,0.60,245,628376.86
2,1,90,0.60,260,637471.35
2,1,90,0.60,275,736030.59
2,1,90,0.60,290,830284.70
2,1,90,0.70,5,60971.98
2,1,90,0.70,20,61626.09
2,1,90,0.70,35,86490.06
2,1,90,0.70,50,157459.43
2,1,90,0.70,65,168247.75
2,1,90,0.70,80,183585.82
2,1,90,0.70,95,208585.53
2,1,90,0.70,110,221393.81
2,1,90,0.70,125,256381.16
2,1,90,0.70,140,299939.92
2,1,90,0.70,155,301260.81
2,1,90,0.70,170,312245.76
2,1,90,0.70,185,321636.39
2,1,90,0.70,200,341209.38
2,1,90,0.70,215,442972.43
2,1,90,0.70,230,617095.36
2,1,90,0.70,245,628964.40
2,1,90,0.70,260,633829.76
2,1,90,0.70,275,715569.59
2,1,90,0.70,290,802511.97
2,1,90,0.80,5,60971.98
2,1,90,0.80,20,61626.09
2,1,90,0.80,35,86490.06
2,1,90,0.80,50,157459.43
2,1,90,0.80,65,168247.75
2,1,90,0.80,80,183655.18
2,1,90,0.80,95,206753.18
2,1,90,0.80,110,225090.34
2,1,90,0.80,125,260708.10
2,1,90,0.80,140,300243.36
2,1,90,0.80,155,301581.81
2,1,90,0.80,170,312665.10
2,1,90,0.80,185,321975.21
2,1,90,0.80,200,337530.64
2,1,90,0.80,215,450888.60
2,1,90,0.80,230,606008.63
2,1,90,0.80,245,617294.56
2,1,90,0.80,260,625950.00
2,1,90,0.80,275,712614.82
2,1,90,0.80,290,799968.48
2,1,90,0.90,5,60971.98
2,1,90,0.90,20,61626.09
2,1,90,0.90,35,86490.06
2,1,90,0.90,50,157459.43
2,1,90,0.90,65,168247.75
2,1,90,0.90,80,183655.18
2,1,90,0.90,95,206753.18
2,1,90,0.90,110,228785.46
2,1,90,0.90,125,260439.26
2,1,90,0.90,140,300085.53
2,1,90,0.90,155,301343.46
2,1,90,0.90,170,312702.94
2,1,90,0.90,185,322751.35
2,1,90,0.90,200,337476.20
2,1,90,0.90,215,437133.43
2,1,90,0.90,230,604395.68
2,1,90,0.90,245,616382.06
2,1,90,0.90,260,629023.46
2,1,90,0.90,275,718750.16
2,1,90,0.90,290,832193.87
2,1,90,1.00,5,60971.98
2,1,90,1.00,20,61626.09
2,1,90,1.00,35,86490.06
2,1,90,1.00,50,157432.83
2,1,90,1.00,65,168218.61
2,1,90,1.00,80,183197.08
2,1,90,1.00,95,207286.18
2,1,90,1.00,110,228437.60
2,1,90,1.00,125,242626.74
2,1,90,1.00,140,299796.22
2,1,90,1.00,155,302842.93
2,1,90,1.00,170,311975.25
2,1,90,1.00,185,324197.92
2,1,90,1.00,200,352084.90
2,1,90,1.00,215,425456.47
2,1,90,1.00,230,600415.45
2,1,90,1.00,245,609423.38
2,1,90,1.00,260,619156.07
2,1,90,1.00,275,694085.31
2,1,90,1.00,290,744437.77
2,1,100,0.10,5,60971.98
2,1,100,0.10,20,61626.09
2,1,100,0.10,35,86490.06
2,1,100,0.10,50,157401.10
2,1,100,0.10,65,168186.88
2,1,100,0.10,80,183071.15
2,1,100,0.10,95,206553.19
2,1,100,0.10,110,225060.17
2,1,100,0.10,125,246492.34
2,1,100,0.10,140,299593.06
2,1,100,0.10,155,300395.28
2,1,100,0.10,170,311135.02
2,1,100,0.10,185,325062.83
2,1,100,0.10,200,340851.00
2,1,100,0.10,215,440716.74
2,1,100,0.10,230,606774.45
2,1,100,0.10,245,611821.17
2,1,100,0.10,260,630826.87
2,1,100,0.10,275,717273.40
2,1,100,0.10,290,834741.22
2,1,100,0.20,5,60971.98
2,1,100,0.20,20,61626.09
2,1,100,0.20,35,86490.06
2,1,100,0.20,50,157401.10
2,1,100,0.20,65,168186.88
2,1,100,0.20,80,183071.15
2,1,100,0.20,95,206553.19
2,1,100,0.20,110,225060.17
2,1,100,0.20,125,246492.34
2,1,100,0.20,140,299593.06
2,1,100,0.20,155,300395.28
2,1,100,0.20,170,311135.02
2,1,100,0.20,185,325062.83
2,1,100,0.20,200,340851.00
2,1,100,0.20,215,440716.74
2,1,100,0.20,230,606774.45
2,1,100,0.20,245,611821.17
2,1,100,0.20,260,630826.87
2,1,100,0.20,275,717273.40
2,1,100,0.20,290,834741.22
2,1,100,0.30,5,60971.98
2,1,100,0.30,20,61626.09
2,1,100,0.30,35,86490.06
2,1,100,0.30,50,157401.10
2,1,100,0.30,65,168186.88
2,1,100,0.30,80,183071.15
2,1,100,0.30,95,206553.19
2,1,100,0.30,110,225060.17
2,1,100,0.30,125,246492.34
2,1,100,0.30,140,299593.06
2,1,100,0.30,155,300395.28
2,1,100,0.30,170,311135.02
2,1,100,0.30,185,325062.83
2,1,100,0.30,200,340851.00
2,1,100,0.30,215,440716.74
2,1,100,0.30,230,606774.45
2,1,100,0.30,245,611821.17
2,1,100,0.30,260,630826.87
2,1,100,0.30,275,717273.40
2,1,100,0.30,290,834741.22
2,1,100,0.40,5,60971.98
2,1,100,0.40,20,61626.09
2,1,100,0.40,35,86490.06
2,1,100,0.40,50,157401.10
2,1,100,0.40,65,168186.88
2,1,100,0.40,80,183071.15
2,1,100,0.40,95,206553.19
2,1,100,0.40,110,225060.17
2,1,100,0.40,125,246492.34
2,1,100,0.40,140,299593.06
2,1,100,0.40,155,300395.28
2,1,100,0.40,170,311135.02
2,1,100,0.40,185,325062.83
2,1,100,0.40,200,340851.00
2,1,100,0.40,215,440716.74
2,1,100,0.40,230,606774.45
2,1,100,0.40,245,611821.17
2,1,100,0.40,260,630826.87
2,1,100,0.40,275,717273.40
2,1,100,0.40,290,834741.22
2,1,100,0.50,5,60971.98
2,1,100,0.50,20,61626.09
2,1,100,0.50,35,86490.06
2,1,100,0.50,50,157401.10
2,1,100,0.50,65,168186.88
2,1,100,0.50,80,183071.15
2,1,100,0.50,95,206553.19
2,1,100,0.50,110,225060.17
2,1,100,0.50,125,246492.34
2,1,100,0.50,140,299593.06
2,1,100,0.50,155,300395.28
2,1,100,0.50,170,311135.02
2,1,100,0.50,185,325062.83
2,1,100,0.50,200,340851.00
2,1,100,0.50,215,440716.74
2,1,100,0.50,230,606774.45
2,1,100,0.50,245,611821.17
2,1,100,0.50,260,630826.87
2,1,100,0.50,275,717273.40
2,1,100,0.50,290,834741.22
2,1,100,0.60,5,60971.98
2,1,100,0.60,20,61626.09
2,1,100,0.60,35,86490.06
2,1,100,0.60,50,157401.10
2,1,100,0.60,65,168186.88
2,1,100,0.60,80,183071.15
2,1,100,0.60,95,206553.19
2,1,100,0.60,110,225060.17
2,1,100,0.60,125,246492.34
2,1,100,0.60,140,299593.06
2,1,100,0.60,155,300395.28
2,1,100,0.60,170,311135.02
2,1,100,0.60,185,325062.83
2,1,100,0.60,200,340851.00
2,1,100,0.60,215,440716.74
2,1,100,0.60,230,606774.45
2,1,100,0.60,245,611821.17
2,1,100,0.60,260,630826.87
2,1,100,0.60,275,717273.40
2,1,100,0.60,290,834741.22
2,1,100,0.70,5,60971.98
2,1,100,0.70,20,61626.09
2,1,100,0.70,35,86490.06
2,1,100,0.70,50,157401.10
2,1,100,0.70,65,168186.88
2,1,100,0.70,80,183071.15
2,1,100,0.70,95,206553.19
2,1,100,0.70,110,225060.17
2,1,100,0.70,125,246492.34
2,1,100,0.70,140,299593.06
2,1,100,0.70,155,300395.28
2,1,100,0.70,170,311135.02
2,1,100,0.70,185,325062.83
2,1,100,0.70,200,340851.00
2,1,100,0.70,215,440716.74
2,1,100,0.70,230,606774.45
2,1,100,0.70,245,611821.17
2,1,100,0.70,260,630826.87
2,1,100,0.70,275,717273.40
2,1,100,0.70,290,834741.22
2,1,100,0.80,5,60971.98
2,1,100,0.80,20,61626.09
2,1,100,0.80,35,86490.06
2,1,100,0.80,50,157401.10
2,1,100,0.80,65,168186.88
2,1,100,0.80,80,183071.15
2,1,100,0.80,95,206553.19
2,1,100,0.80,110,225060.17
2,1,100,0.80,125,246492.34
2,1,100,0.80,140,299593.06
2,1,100,0.80,155,300395.28
2,1,100,0.80,170,311135.02
2,1,100,0.80,185,325062.83
2,1,100,0.80,200,340851.00
2,1,100,0.80,215,440716.74
2,1,100,0.80,230,606774.45
2,1,100,0.80,245,611821.17
2,1,100,0.80,260,630826.87
2,1,100,0.80,275,717273.40
2,1,100,0.80,290,834741.22
2,1,100,0.90,5,60971.98
2,1,100,0.90,20,61626.09
2,1,100,0.90,35,86490.06
2,1,100,0.90,50,157401.10
2,1,100,0.90,65,168186.88
2,1,100,0.90,80,183071.15
2,1,100,0.90,95,206553.19
2,1,100,0.90,110,225060.17
2,1,100,0.90,125,246492.34
2,1,100,0.90,140,299593.06
2,1,100,0.90,155,300395.28
2,1,100,0.90,170,311135.02
2,1,100,0.90,185,325062.83
2,1,100,0.90,200,340851.00
2,1,100,0.90,215,440716.74
2,1,100,0.90,230,606774.45
2,1,100,0.90,245,611821.17
2,1,100,0.90,260,630826.87
2,1,100,0.90,275,717273.40
2,1,100,0.90,290,834741.22
2,1,100,1.00,5,60971.98
2,1,100,1.00,20,61626.09
2,1,100,1.00,35,86490.06
2,1,100,1.00,50,157401.10
2,1,100,1.00,65,168186.88
2,1,100,1.00,80,183071.15
2,1,100,1.00,95,206553.19
2,1,100,1.00,110,225060.17
2,1,100,1.00,125,246492.34
2,1,100,1.00,140,299593.06
2,1,100,1.00,155,300395.28
2,1,100,1.00,170,311135.02
2,1,100,1.00,185,325062.83
2,1,100,1.00,200,340851.00
2,1,100,1.00,215,440716.74
2,1,100,1.00,230,606774.45
2,1,100,1.00,245,611821.17
2,1,100,1.00,260,630826.87
2,1,100,1.00,275,717273.40
2,1,100,1.00,290,834741.22
2,3,10,0.10,5,60971.98
2,3,10,0.10,20,61626.09
2,3,10,0.10,35,86490.06
2,3,10,0.10,50,157401.10
2,3,10,0.10,65,168186.88
2,3,10,0.10,80,183071.15
2,3,10,0.10,95,206553.19
2,3,10,0.10,110,225060.17
2,3,10,0.10,125,246492.34
2,3,10,0.10,140,299685.34
2,3,10,0.10,155,300476.35
2,3,10,0.10,170,311227.30
2,3,10,0.10,185,324938.84
2,3,10,0.10,200,340102.98
2,3,10,0.10,215,431133.59
2,3,10,0.10,230,597740.44
2,3,10,0.10,245,607309.02
2,3,10,0.10,260,628018.18
2,3,10,0.10,275,686287.25
2,3,10,0.10,290,761712.41
2,3,10,0.20,5,60971.98
2,3,10,0.20,20,61626.09
2,3,10,0.20,35,86490.06
2,3,10,0.20,50,157401.10
2,3,10,0.20,65,168186.88
2,3,10,0.20,80,183071.15
2,3,10,0.20,95,206553.19
2,3,10,0.20,110,225060.17
2,3,10,0.20,125,246492.34
2,3,10,0.20,140,299685.34
2,3,10,0.20,155,300476.35
2,3,10,0.20,170,311227.30
2,3,10,0.20,185,324938.84
2,3,10,0.20,200,340102.98
2,3,10,0.20,215,431133.59
2,3,10,0.20,230,597740.44
2,3,10,0.20,245,607309.02
2,3,10,0.20,260,628018.18
2,3,10,0.20,275,686287.25
2,3,10,0.20,290,761712.41
2,3,10,0.30,5,60971.98
2,3,10,0.30,20,61626.09
2,3,10,0.30,35,86490.06
2,3,10,0.30,50,157401.10
2,3,10,0.30,65,168186.88
2,3,10,0.30,80,183071.15
2,3,10,0.30,95,206553.19
2,3,10,0.30,110,225060.17
2,3,10,0.30,125,246492.34
2,3,10,0.30,140,299685.34
2,3,10,0.30,155,300476.35
2,3,10,0.30,170,311227.30
2,3,10,0.30,185,324938.84
2,3,10,0.30,200,340102.98
2,3,10,0.30,215,431133.59
2,3,10,0.30,230,597740.44
2,3,10,0.30,245,607309.02
2,3,10,0.30,260,628018.18
2,3,10,0.30,275,686287.25
2,3,10,0.30,290,761787.86
2,3,10,0.40,5,60971.98
2,3,10,0.40,20,61626.09
2,3,10,0.40,35,86490.06
2,3,10,0.40,50,157401.10
2,3,10,0.40,65,168186.88
2,3,10,0.40,80,183071.15
2,3,10,0.40,95,206553.19
2,3,10,0.40,110,225060.17
2,3,10,0.40,125,246492.34
2,3,10,0.40,140,299685.34
2,3,10,0.40,155,300476.35
2,3,10,0.40,170,311227.30
2,3,10,0.40,185,324938.84
2,3,10,0.40,200,340102.98
2,3,10,0.40,215,431133.59
2,3,10,0.40,230,597740.44
2,3,10,0.40,245,607309.02
2,3,10,0.40,260,628018.18
2,3,10,0.40,275,686211.14
2,3,10,0.40,290,764767.82
2,3,10,0.50,5,60971.98
2,3,10,0.50,20,61626.09
2,3,10,0.50,35,86490.06
2,3,10,0.50,50,157401.10
2,3,10,0.50,65,168186.88
2,3,10,0.50,80,183071.15
2,3,10,0.50,95,206553.19
2,3,10,0.50,110,225060.17
2,3,10,0.50,125,246492.34
2,3,10,0.50,140,299685.34
2,3,10,0.50,155,300476.35
2,3,10,0.50,170,311227.30
2,3,10,0.50,185,324938.84
2,3,10,0.50,200,340054.33
2,3,10,0.50,215,435369.62
2,3,10,0.50,230,601212.22
2,3,10,0.50,245,607718.46
2,3,10,0.50,260,627761.84
2,3,10,0.50,275,692076.82
2,3,10,0.50,290,773924.66
2,3,10,0.60,5,60971.98
2,3,10,0.60,20,61626.09
2,3,10,0.60,35,86490.06
2,3,10,0.60,50,157401.10
2,3,10,0.60,65,168186.88
2,3,10,0.60,80,183071.15
2,3,10,0.60,95,206553.19
2,3,10,0.60,110,225060.17
2,3,10,0.60,125,246492.34
2,3,10,0.60,140,299685.34
2,3,10,0.60,155,300476.35
2,3,10,0.60,170,311227.30
2,3,10,0.60,185,324938.84
2,3,10,0.60,200,340054.33
2,3,10,0.60,215,435369.62
2,3,10,0.60,230,601212.22
2,3,10,0.60,245,607718.46
2,3,10,0.60,260,627761.84
2,3,10,0.60,275,692076.82
2,3,10,0.60,290,773924.66
2,3,10,0.70,5,60971.98
2,3,10,0.70,20,61626.09
2,3,10,0.70,35,86490.06
2,3,10,0.70,50,157401.10
2,3,10,0.70,65,168186.88
2,3,10,0.70,80,183071.15
2,3,10,0.70,95,206553.19
2,3,10,0.70,110,225060.17
2,3,10,0.70,125,246492.34
2,3,10,0.70,140,299685.34
2,3,10,0.70,155,300476.35
2,3,10,0.70,170,311227.30
2,3,10,0.70,185,324938.84
2,3,10,0.70,200,340054.33
2,3,10,0.70,215,435369.62
2,3,10,0.70,230,601212.22
2,3,10,0.70,245,607718.46
2,3,10,0.70,260,627770.90
2,3,10,0.70,275,690859.00
2,3,10,0.70,290,785254.07
2,3,10,0.80,5,60971.98
2,3,10,0.80,20,61626.09
2,3,10,0.80,35,86490.06
2,3,10,0.80,50,157401.10
2,3,10,0.80,65,168186.88
2,3,10,0.80,80,183071.15
2,3,10,0.80,95,206553.19
2,3,10,0.80,110,225060.17
2,3,10,0.80,125,246492.34
2,3,10,0.80,140,299685.34
2,3,10,0.80,155,300476.35
2,3,10,0.80,170,311227.30
2,3,10,0.80,185,324938.84
2,3,10,0.80,200,340054.33
2,3,10,0.80,215,435369.62
2,3,10,0.80,230,601212.22
2,3,10,0.80,245,607718.46
2,3,10,0.80,260,627770.90
2,3,10,0.80,275,690859.00
2,3,10,0.80,290,784673.76
2,3,10,0.90,5,60971.98
2,3,10,0.90,20,61626.09
2,3,10,0.90,35,86490.06
2,3,10,0.90,50,157401.10
2,3,10,0.90,65,168186.88
2,3,10,0.90,80,183071.15
2,3,10,0.90,95,206553.19
2,3,10,0.90,110,225060.17
2,3,10,0.90,125,246492.34
2,3,10,0.90,140,299685.34
2,3,10,0.90,155,300476.35
2,3,10,0.90,170,311227.30
2,3,10,0.90,185,324938.84
2,3,10,0.90,200,340054.33
2,3,10,0.90,215,435369.62
2,3,10,0.90,230,601212.22
2,3,10,0.90,245,607718.46
2,3,10,0.90,260,627770.90
2,3,10,0.90,275,690859.00
2,3,10,0.90,290,784673.76
2,3,10,1.00,5,60971.98
2,3,10,1.00,20,61626.09
2,3,10,1.00,35,86490.06
2,3,10,1.00,50,157401.10
2,3,10,1.00,65,168186.88
2,3,10,1.00,80,183071.15
2,3,10,1.00,95,206553.19
2,3,10,1.00,110,225060.17
2,3,10,1.00,125,246492.34
2,3,10,1.00,140,299667.85
2,3,10,1.00,155,300665.37
2,3,10,1.00,170,311209.80
2,3,10,1.00,185,320788.27
2,3,10,1.00,200,342007.33
2,3,10,1.00,215,407900.19
2,3,10,1.00,230,604478.58
2,3,10,1.00,245,614603.14
2,3,10,1.00,260,631324.32
2,3,10,1.00,275,697259.79
2,3,10,1.00,290,843385.48
2,3,20,0.10,5,60971.98
2,3,20,0.10,20,61626.09
2,3,20,0.10,35,86490.06
2,3,20,0.10,50,157401.10
2,3,20,0.10,65,168186.88
2,3,20,0.10,80,183001.79
2,3,20,0.10,95,206548.82
2,3,20,0.10,110,224347.21
2,3,20,0.10,125,245759.49
2,3,20,0.10,140,298886.93
2,3,20,0.10,155,299660.55
2,3,20,0.10,170,310292.91
2,3,20,0.10,185,320099.07
2,3,20,0.10,200,337622.55
2,3,20,0.10,215,446933.15
2,3,20,0.10,230,600331.01
2,3,20,0.10,245,605356.17
2,3,20,0.10,260,626567.39
2,3,20,0.10,275,685718.47
2,3,20,0.10,290,752479.45
2,3,20,0.20,5,60971.98
2,3,20,0.20,20,61626.09
2,3,20,0.20,35,86490.06
2,3,20,0.20,50,157401.10
2,3,20,0.20,65,168186.88
2,3,20,0.20,80,183001.79
2,3,20,0.20,95,206548.82
2,3,20,0.20,110,224347.21
2,3,20,0.20,125,245759.49
2,3,20,0.20,140,298886.93
2,3,20,0.20,155,299660.55
2,3,20,0.20,170,310292.91
2,3,20,0.20,185,320030.89
2,3,20,0.20,200,337622.55
2,3,20,0.20,215,443387.48
2,3,20,0.20,230,600331.01
2,3,20,0.20,245,605416.68
2,3,20,0.20,260,626502.98
2,3,20,0.20,275,687994.59
2,3,20,0.20,290,742129.12
2,3,20,0.30,5,60971.98
2,3,20,0.30,20,61626.09
2,3,20,0.30,35,86490.06
2,3,20,0.30,50,157401.10
2,3,20,0.30,65,168186.88
2,3,20,0.30,80,183001.79
2,3,20,0.30,95,206548.82
2,3,20,0.30,110,224347.21
2,3,20,0.30,125,245759.49
2,3,20,0.30,140,298886.93
2,3,20,0.30,155,299660.55
2,3,20,0.30,170,310292.91
2,3,20,0.30,185,320036.37
2,3,20,0.30,200,337352.08
2,3,20,0.30,215,443294.86
2,3,20,0.30,230,600475.87
2,3,20,0.30,245,604727.78
2,3,20,0.30,260,624346.66
2,3,20,0.30,275,691888.13
2,3,20,0.30,290,744811.78
2,3,20,0.40,5,60971.98
2,3,20,0.40,20,61626.09
2,3,20,0.40,35,86490.06
2,3,20,0.40,50,157401.10
2,3,20,0.40,65,168186.88
2,3,20,0.40,80,183001.79
2,3,20,0.40,95,206548.82
2,3,20,0.40,110,224347.21
2,3,20,0.40,125,245759.49
2,3,20,0.40,140,298886.93
2,3,20,0.40,155,299660.55
2,3,20,0.40,170,310292.91
2,3,20,0.40,185,320036.37
2,3,20,0.40,200,337245.35
2,3,20,0.40,215,418745.48
2,3,20,0.40,230,603116.02
2,3,20,0.40,245,605197.16
2,3,20,0.40,260,621894.46
2,3,20,0.40,275,681136.86
2,3,20,0.40,290,748348.74
2,3,20,0.50,5,60971.98
2,3,20,0.50,20,61626.09
2,3,20,0.50,35,86490.06
2,3,20,0.50,50,157401.10
2,3,20,0.50,65,168186.88
2,3,20,0.50,80,183001.79
2,3,20,0.50,95,206548.82
2,3,20,0.50,110,224347.21
2,3,20,0.50,125,245864.71
2,3,20,0.50,140,298886.93
2,3,20,0.50,155,299830.25
2,3,20,0.50,170,310292.91
2,3,20,0.50,185,320043.90
2,3,20,0.50,200,337690.57
2,3,20,0.50,215,392593.10
2,3,20,0.50,230,601504.78
2,3,20,0.50,245,609166.62
2,3,20,0.50,260,623853.21
2,3,20,0.50,275,683019.24
2,3,20,0.50,290,746642.58
2,3,20,0.60,5,60971.98
2,3,20,0.60,20,61626.09
2,3,20,0.60,35,86490.06
2,3,20,0.60,50,157401.10
2,3,20,0.60,65,168186.88
2,3,20,0.60,80,183001.79
2,3,20,0.60,95,206548.82
2,3,20,0.60,110,224347.21
2,3,20,0.60,125,245864.71
2,3,20,0.60,140,298886.93
2,3,20,0.60,155,299830.25
2,3,20,0.60,170,310292.91
2,3,20,0.60,185,320043.90
2,3,20,0.60,200,337756.18
2,3,20,0.60,215,395597.00
2,3,20,0.60,230,605666.23
2,3,20,0.60,245,609404.49
2,3,20,0.60,260,620468.01
2,3,20,0.60,275,683272.31
2,3,20,0.60,290,741547.91
2,3,20,0.70,5,60971.98
2,3,20,0.70,20,61626.09
2,3,20,0.70,35,86490.06
2,3,20,0.70,50,157401.10
2,3,20,0.70,65,168186.88
2,3,20,0.70,80,183001.79
2,3,20,0.70,95,206548.82
2,3,20,0.70,110,224347.21
2,3,20,0.70,125,245759.49
2,3,20,0.70,140,298869.65
2,3,20,0.70,155,299812.97
