agents,kmax,percent,ratio,profit,distance
1,10,38,0.70,185,250099.08
1,10,38,0.70,200,263082.63
1,10,38,0.70,215,306908.35
1,10,38,0.70,230,505519.08
1,10,38,0.70,245,514539.74
1,10,38,0.70,260,522113.74
1,10,38,0.70,275,606934.85
1,10,38,0.70,290,614740.39
1,10,39,0.70,5,60922.88
1,10,39,0.70,20,61538.91
1,10,39,0.70,35,69834.99
1,10,39,0.70,50,105840.20
1,10,39,0.70,65,142903.62
1,10,39,0.70,80,154968.95
1,10,39,0.70,95,165480.71
1,10,39,0.70,110,173104.49
1,10,39,0.70,125,177615.51
1,10,39,0.70,140,238523.58
1,10,39,0.70,155,241072.81
1,10,39,0.70,170,243640.91
1,10,39,0.70,185,250099.08
1,10,39,0.70,200,263082.63
1,10,39,0.70,215,306928.01
1,10,39,0.70,230,505589.19
1,10,39,0.70,245,514597.29
1,10,39,0.70,260,522032.76
1,10,39,0.70,275,606900.36
1,10,39,0.70,290,614663.98
1,10,40,0.70,5,60922.88
1,10,40,0.70,20,61538.91
1,10,40,0.70,35,69834.99
1,10,40,0.70,50,105840.20
1,10,40,0.70,65,142869.75
1,10,40,0.70,80,154968.95
1,10,40,0.70,95,166060.68
1,10,40,0.70,110,173088.70
1,10,40,0.70,125,177601.40
1,10,40,0.70,140,238659.61
1,10,40,0.70,155,241228.07
1,10,40,0.70,170,243693.09
1,10,40,0.70,185,250021.34
1,10,40,0.70,200,263098.21
1,10,40,0.70,215,306752.69
1,10,40,0.70,230,509453.07
1,10,40,0.70,245,514768.80
1,10,40,0.70,260,522389.32
1,10,40,0.70,275,606951.12
1,10,40,0.70,290,614344.52
1,10,41,0.70,5,60922.88
1,10,41,0.70,20,61538.91
1,10,41,0.70,35,69834.99
1,10,41,0.70,50,105840.20
1,10,41,0.70,65,142869.75
1,10,41,0.70,80,154968.95
1,10,41,0.70,95,166060.68
1,10,41,0.70,110,173088.70
1,10,41,0.70,125,177601.40
1,10,41,0.70,140,238659.61
1,10,41,0.70,155,241228.07
1,10,41,0.70,170,243693.09
1,10,41,0.70,185,250021.34
1,10,41,0.70,200,263085.55
1,10,41,0.70,215,306752.69
1,10,41,0.70,230,509453.07
